objectid,id,cod_setor,st_areashape,st_lengthshape
1610,330455705110355,110355,73586.28241476,1665.91869895186
1611,330455705110356,110356,230732.28233863,2156.64174800312
1612,330455705110357,110357,367899.493980075,4377.62124921479
1613,330455705110358,110358,192208.25102772,3070.88953249921
1614,330455705110359,110359,813790.515304365,8405.94881530479
1615,330455705110360,110360,177138.92751788,1716.29961530163
1616,330455705110361,110361,1900064.76615107,7512.02036151012
1617,330455705110362,110362,1708994.7625388,6438.03000706876
1618,330455705120001,120001,81391.698072105,2405.6674455857
1619,330455705120002,120002,234947.2237152,3341.21030779774
1620,330455705120003,120003,166027.895878915,2609.89651501455
1621,330455705120004,120004,65031.9781808,1268.99982756333
1622,330455705120005,120005,97172.919551975,2112.42237793141
1623,330455705120006,120006,17987.8306037,828.819442258036
1624,330455705120007,120007,12336.088591595,705.483073102367
1625,330455705120008,120008,5185.998599735,339.19937164289
1626,330455705120009,120009,10624.604561075,568.230739921742
1627,330455705120010,120010,23019.627219325,834.83090250334
1628,330455705120011,120011,15156.82511322,642.701792909968
1629,330455705120012,120012,15680.19442309,712.475819348997
1630,330455705120013,120013,106471.90132334,2284.83599464904
1631,330455705120014,120014,20353.010292195,681.04588030089
1632,330455705120015,120015,43959.736938855,1169.2349219446
1633,330455705120016,120016,91277.10618534,1817.87323922229
1634,330455705120017,120017,3847.112834015,306.199743807163
1635,330455705120018,120018,153287.3802083,1960.89535262143
1636,330455705120019,120019,8576.05808622,549.536243438201
1637,330455705120020,120020,106168.91212119,2055.83836184052
1638,330455705120021,120021,44421.236144215,1269.1864608549
1639,330455705120022,120022,60279.27075809,1528.62391016295
1640,330455705120023,120023,34421.61925239,1011.30135987272
1641,330455705120024,120024,7015.623999025,649.318818240461
1642,330455705120025,120025,21596.01823013,668.510300043427
1643,330455705120026,120026,345428.65607107,7730.38942611537
1644,330455705120027,120027,45086.30378224,1375.11786935537
1645,330455705120028,120028,32672.60774199,1481.72218784739
1646,330455705120029,120029,8213.23726663,500.223751473141
1647,330455705120030,120030,9939.26970238,493.09860154265
1648,330455705120031,120031,152738.95753351,2160.82602954023
1649,330455705120032,120032,10252.78428244,596.964277073925
1650,330455705120033,120033,17235.011860625,674.941419044959
1651,330455705120034,120034,20684.473118455,748.360092816618
1652,330455705120035,120035,4840.612640005,372.771199714309
1653,330455705120036,120036,16014.155303285,704.682685901584
1654,330455705120037,120037,16883.376862715,540.831244686712
1655,330455705120038,120038,36798.342142915,1201.20798403403
1656,330455705120039,120039,12394.34324781,529.55671189134
1657,330455705120040,120040,10106.54709432,473.512198543961
1658,330455705120041,120041,6946.65237452,460.287590157975
1659,330455705120042,120042,10048.04136174,447.403983103021
1660,330455705120043,120043,8514.900902575,520.450383365214
1661,330455705120044,120044,17843.062167485,705.276337162147
1662,330455705120045,120045,7468.84983059,589.292479934488
1663,330455705120046,120046,8942.219112545,650.179361231276
1664,330455705120047,120047,26077.4848937,711.304695327233
1665,330455705120048,120048,5158.337438395,358.021804147171
1666,330455705120049,120049,7974.664885155,386.645141713099
1667,330455705120050,120050,7045.78450201,403.962329750281
1668,330455705120051,120051,9649.466534345,493.740770979751
1669,330455705120052,120052,7496.440972065,509.9713612342
1670,330455705120053,120053,15897.4489225,560.738131307558
1671,330455705120054,120054,56735.520418375,1324.74646267185
1672,330455705120055,120055,135907.99241379,3553.57944689689
1673,330455705120056,120056,105968.8187495,1353.7197088322
1674,330455705120057,120057,73920.20374713,1049.36742146125
1675,330455705120058,120058,150463.262619775,1946.96299438307
1676,330455705120059,120059,61766.03534522,1365.07268095297
1677,330455705120060,120060,46717.78883951,1008.98974988801
1678,330455705120061,120061,97554.1905842,1620.87153013094
1679,330455705120062,120062,92334.00535744,2890.18751486608
1680,330455705120063,120063,19402.73009996,870.480198353088
1681,330455705120064,120064,327730.01767883,3464.92960765608
1682,330455705120065,120065,100832.49843296,2105.58319356453
1683,330455705120066,120066,187592.89614103,2366.56332424251
1684,330455705120067,120067,45146.185653815,1045.85515727807
1685,330455705120068,120068,34693.25243418,1266.64043415482
1686,330455705120069,120069,65114.7837705,1155.41076485753
1687,330455705120070,120070,34951.59379329,849.2464082587
1688,330455705120071,120071,19889.119848095,741.411934454566
1689,330455705120072,120072,60233.404623645,1418.23222244998
1690,330455705120073,120073,75292.009791175,2075.50906662915
1691,330455705120074,120074,43092.24587816,1211.54899170126
1692,330455705120075,120075,33422.639901315,737.456309780864
1693,330455705120076,120076,459223.383833245,3226.10221265777
1694,330455705120077,120077,22790.757769435,700.230816920028
1695,330455705120078,120078,49615.04591654,962.572798471305
1696,330455705120079,120079,35887.366140945,1000.86273024421
1697,330455705120080,120080,16335.435437775,874.852102115327
1698,330455705120081,120081,71184.591824565,2062.70512608682
1699,330455705120082,120082,40662.46926055,1537.68431370824
1700,330455705120083,120083,104829.408639625,1620.47157972476
1701,330455705120084,120084,286922.476302015,2515.91558369173
1702,330455705120085,120085,150195.8882921,2387.42756968709
1703,330455705120086,120086,57696.226796695,960.046341504676
1704,330455705120087,120087,41088.80792642,964.395822042773
1705,330455705120088,120088,72144.99605429,1264.03732349517
1706,330455705120089,120089,243345.02643751,4394.26672318142
1707,330455705120090,120090,45941.445819405,1116.38401382293
1708,330455705120091,120091,30564.757658065,690.937417390837
1709,330455705120092,120092,54465.315243645,1602.88674406996
1710,330455705120093,120093,16844.84237559,1044.61209867895
1711,330455705120094,120094,17079.28162442,964.986439430148
1712,330455705120095,120095,12851.075844185,845.142595526363
1713,330455705120096,120096,49579.04417305,1505.85095668421
1714,330455705120097,120097,26714.98775147,682.350520003573
1715,330455705120098,120098,7216.617021545,340.995960891378
1716,330455705120099,120099,17947.710192745,605.307269468508
1717,330455705120100,120100,17671.29658084,684.475706645926
1718,330455705120101,120101,8522.314572165,519.583421977344
1719,330455705120102,120102,17353.11077368,671.190904022873
1720,330455705120103,120103,10422.989355,888.661582616999
1721,330455705120104,120104,15583.41492032,884.514507202325
1722,330455705120105,120105,8899.94035524,429.313898148591
1723,330455705120106,120106,92508.088165855,2045.3200729399
1724,330455705120107,120107,27424.33340921,694.062714707228
1725,330455705120108,120108,135101.462059195,1610.68804222334
1726,330455705120109,120109,2732.784740705,267.72725985278
1727,330455705120110,120110,11124.913280115,765.218753014067
1728,330455705120111,120111,22369.24583007,849.357343513709
1729,330455705120112,120112,112369.2793618,2093.9650454487
1730,330455705120113,120113,22255.083570955,1269.83207522417
1731,330455705120114,120114,17521.4402946,936.118198330841
1732,330455705120115,120115,17779.776875505,560.721840565177
1733,330455705120116,120116,6047.903671955,537.897895306448
1734,330455705120117,120117,8246.92551192,379.612303115581
1735,330455705120118,120118,5827.92945951,329.428672705123
1736,330455705120119,120119,43513.37700585,2298.52046711253
1737,330455705120120,120120,16452.245258275,684.288603270416
1738,330455705120121,120121,5796.689457705,433.510858357449
1739,330455705120122,120122,5804.77168408,552.655498301986
1740,330455705120123,120123,18789.872042895,1329.71114664851
1741,330455705120124,120124,7810.715070895,497.967530663197
1742,330455705120125,120125,22025.2421358,796.237417803999
1743,330455705120126,120126,7701.471548295,524.125306934305
1744,330455705120127,120127,848.2804307,117.334013947717
1745,330455705120128,120128,4046.064787695,313.24463021677
1746,330455705120129,120129,20948.76295851,1179.27833987825
1747,330455705120130,120130,17273.149498135,888.376981989523
1748,330455705120131,120131,551352.168283645,4504.7577680168
1749,330455705120132,120132,10235.804949055,467.101301052149
1750,330455705120133,120133,11692.56993482,1059.22353307071
1751,330455705120134,120134,12479.812446905,601.977571163394
1752,330455705120135,120135,1601.81524397,195.488954034976
1753,330455705120136,120136,2916.073793025,292.633646752935
1754,330455705120137,120137,13212.505993635,1389.20030688403
1755,330455705120138,120138,6238.35705664,565.511779454269
1756,330455705120139,120139,15337.29287445,509.430379461532
1757,330455705120140,120140,13930.256872185,743.804509487102
1758,330455705120141,120141,7122.1913521,435.133394651387
1759,330455705120142,120142,6613.83936399,381.09017170116
1760,330455705120143,120143,5191.435847915,386.102222300991
1761,330455705120144,120144,8083.58679012,1011.47607617956
1762,330455705120145,120145,6303.122899495,375.737115722271
1763,330455705120146,120146,26814.914787515,1250.81611924259
1764,330455705120147,120147,4786.988225845,299.820326747249
1765,330455705120148,120148,6036.89082728,320.458035465651
1766,330455705120149,120149,13821.313183345,606.959491897602
1767,330455705120150,120150,19317.023978815,779.335488926305
1768,330455705120151,120151,2089.683265835,353.594975737367
1769,330455705120152,120152,10837.461145845,517.232856735276
1770,330455705120153,120153,3266.933312625,406.643515340204
1771,330455705130001,130001,18739.1608322,564.859913656617
1772,330455705130002,130002,9162.34185232,468.08113916941
1773,330455705130003,130003,11286.86261663,450.650317652716
1774,330455705130004,130004,29468.370643345,882.656033365807
1775,330455705130005,130005,10578.30152127,507.594084485843
1776,330455705130006,130006,15650.27894265,736.276069926679
1777,330455705130007,130007,32987.790040225,1088.86809706449
1778,330455705130008,130008,5905.77990454,334.509512976162
1779,330455705130009,130009,38081.13191294,1157.45808204227
1780,330455705130010,130010,15625.90008365,875.845747225528
1781,330455705130011,130011,11674.08462278,601.556254842093
1782,330455705130012,130012,14419.692916105,644.358960196208
1783,330455705130013,130013,48916.44197017,891.694565987635
1784,330455705130014,130014,6450.092198945,390.772328707292
1785,330455705130015,130015,34002.237196145,878.458159261038
1786,330455705130016,130016,14202.121954705,685.879655238166
1787,330455705130017,130017,16342.3103429,612.969218236307
1788,330455705130018,130018,14955.281418115,722.088569689274
1789,330455705130019,130019,21755.043202885,902.256712292276
1790,330455705130020,130020,7911.15769396,705.221169684063
1791,330455705130021,130021,23031.62500698,989.542062705553
1792,330455705130022,130022,1245.65003021,150.412112818313
1793,330455705130023,130023,13516.553132855,707.083430022914
1794,330455705130024,130024,42877.9346774,1093.50178376723
1795,330455705130025,130025,1840.83439123,171.410252955948
1796,330455705130026,130026,21649.65623081,873.955531351068
1797,330455705130027,130027,7473.695378,501.279671072248
1798,330455705130028,130028,20459.72786107,591.443943925174
1799,330455705130029,130029,38695.774392965,969.99524131748
1800,330455705130030,130030,31932.658209455,881.952301675414
1801,330455705130031,130031,24632.42102308,681.963946909011
1802,330455705130032,130032,7831.684536885,521.298366885397
1803,330455705130033,130033,23841.19121054,927.868197927692
1804,330455705130034,130034,3010.80407251,235.604123463081
1805,330455705130035,130035,12760.663963105,659.124563348757
1806,330455705130036,130036,16175.68083505,639.064030816125
1807,330455705130037,130037,3645.41997816,276.323127915364
1808,330455705130038,130038,9359.85854419,712.061723342851
1809,330455705130039,130039,12093.424822135,508.97983235739
1810,330455705130040,130040,28477.562859385,991.442019379268
1811,330455705130041,130041,10783.69218054,459.544665778007
1812,330455705130042,130042,19809.661508245,624.744525455464
1813,330455705130043,130043,22676.16257938,819.877831818792
1814,330455705130044,130044,20235.58625711,733.793170939977
1815,330455705130045,130045,23553.56555782,836.739523596799
1816,330455705130046,130046,24565.191731775,892.17979715906
1817,330455705130047,130047,16925.76861723,811.067489794877
1818,330455705130048,130048,37771.94762762,2020.79173742652
1819,330455705130049,130049,107973.555979495,1591.71620315062
1820,330455705130050,130050,46943.49161761,907.320102811648
1821,330455705130051,130051,29228.537763185,848.285305232965
1822,330455705130052,130052,106520.17875696,1759.70626619517
1823,330455705130053,130053,58176.369720475,2038.09065758056
1824,330455705130054,130054,3417.00065512,230.994790778278
1825,330455705130055,130055,15175.5627171,643.348392335871
1826,330455705130056,130056,14262.96354488,660.80374699084
1827,330455705130057,130057,17529.116259795,643.580328115501
